9606	ENSG00000005175	ENSP00000005386
9606	ENSG00000005187	ENSP00000289416
9606	ENSG00000005189	ENSP00000261377
9606	ENSG00000005194	ENSP00000377914
9606	ENSG00000005238	ENSP00000319897
9606	ENSG00000005243	ENSP00000006101
9606	ENSG00000005249	ENSP00000265717
9606	ENSG00000005302	ENSP00000312244
9606	ENSG00000005339	ENSP00000262367
9606	ENSG00000005379	ENSP00000345824
9606	ENSG00000005381	ENSP00000225275
9606	ENSG00000005421	ENSP00000222381
9606	ENSG00000005436	ENSP00000318690
9606	ENSG00000005448	ENSP00000006526
9606	ENSG00000005469	ENSP00000413575
9606	ENSG00000005471	ENSP00000265723
9606	ENSG00000005483	ENSP00000257745
9606	ENSG00000005486	ENSP00000006777
9606	ENSG00000005486	ENSP00000458945
9606	ENSG00000005513	ENSP00000293894
9606	ENSG00000005700	ENSP00000305721
9606	ENSG00000005801	ENSP00000382511
9606	ENSG00000005810	ENSP00000384288
9606	ENSG00000005812	ENSP00000347834
9606	ENSG00000005844	ENSP00000349252
9606	ENSG00000005882	ENSP00000420927
9606	ENSG00000005884	ENSP00000007722
9606	ENSG00000005889	ENSP00000304985
9606	ENSG00000005893	ENSP00000408411
9606	ENSG00000005955	ENSP00000307617
9606	ENSG00000005961	ENSP00000262407
9606	ENSG00000005981	ENSP00000321388
9606	ENSG00000006007	ENSP00000261386
9606	ENSG00000006015	ENSP00000351422
9606	ENSG00000006016	ENSP00000376188
9606	ENSG00000006025	ENSP00000007414
9606	ENSG00000006042	ENSP00000378138
9606	ENSG00000006047	ENSP00000007699
9606	ENSG00000006059	ENSP00000007735
9606	ENSG00000006071	ENSP00000374467
9606	ENSG00000006074	ENSP00000004921
9606	ENSG00000006075	ENSP00000225245
9606	ENSG00000006114	ENSP00000343610
9606	ENSG00000006116	ENSP00000005284
9606	ENSG00000006118	ENSP00000005286
9606	ENSG00000006125	ENSP00000314414
9606	ENSG00000006128	ENSP00000321106
9606	ENSG00000006194	ENSP00000219069
9606	ENSG00000006210	ENSP00000006053
9606	ENSG00000006282	ENSP00000006658
9606	ENSG00000006283	ENSP00000352011
9606	ENSG00000006327	ENSP00000326737
9606	ENSG00000006377	ENSP00000428480
9606	ENSG00000006432	ENSP00000451263
9606	ENSG00000006451	ENSP00000005257
9606	ENSG00000006453	ENSP00000005260
9606	ENSG00000006459	ENSP00000380692
9606	ENSG00000006468	ENSP00000385551
9606	ENSG00000006530	ENSP00000347581
9606	ENSG00000006530	ENSP00000458417
9606	ENSG00000006555	ENSP00000360323
9606	ENSG00000006576	ENSP00000400958
9606	ENSG00000006606	ENSP00000005180
9606	ENSG00000006606	ENSP00000458182
9606	ENSG00000006607	ENSP00000264042
9606	ENSG00000006611	ENSP00000005226
9606	ENSG00000006625	ENSP00000275428
9606	ENSG00000006634	ENSP00000265728
9606	ENSG00000006638	ENSP00000393333
9606	ENSG00000006652	ENSP00000005558
9606	ENSG00000006659	ENSP00000353893
9606	ENSG00000006695	ENSP00000261643
9606	ENSG00000006704	ENSP00000397566
9606	ENSG00000006704	ENSP00000460934
9606	ENSG00000006712	ENSP00000221265
9606	ENSG00000006715	ENSP00000309457
9606	ENSG00000006740	ENSP00000368994
9606	ENSG00000006744	ENSP00000337445
9606	ENSG00000006747	ENSP00000297029
9606	ENSG00000006756	ENSP00000370546
9606	ENSG00000006757	ENSP00000370430
9606	ENSG00000006788	ENSP00000252172
9606	ENSG00000006831	ENSP00000349616
9606	ENSG00000006837	ENSP00000265334
9606	ENSG00000007001	ENSP00000387230
9606	ENSG00000007038	ENSP00000005995
9606	ENSG00000007047	ENSP00000262891
9606	ENSG00000007062	ENSP00000415481
9606	ENSG00000007080	ENSP00000408730
9606	ENSG00000007129	ENSP00000385739
9606	ENSG00000007168	ENSP00000380378
9606	ENSG00000007171	ENSP00000327251
9606	ENSG00000007174	ENSP00000262442
9606	ENSG00000007202	ENSP00000005905
9606	ENSG00000007216	ENSP00000392411
9606	ENSG00000007237	ENSP00000407552
9606	ENSG00000007255	ENSP00000006275
9606	ENSG00000007264	ENSP00000378485
9606	ENSG00000007306	ENSP00000006724
9606	ENSG00000007312	ENSP00000376544
9606	ENSG00000007314	ENSP00000396320
9606	ENSG00000007341	ENSP00000350734
9606	ENSG00000007350	ENSP00000358931
9606	ENSG00000007350	ENSP00000472763
9606	ENSG00000007372	ENSP00000368401
9606	ENSG00000007376	ENSP00000007264
9606	ENSG00000007384	ENSP00000262316
9606	ENSG00000007392	ENSP00000293872
9606	ENSG00000007402	ENSP00000418081
9606	ENSG00000007516	ENSP00000324510
9606	ENSG00000007520	ENSP00000007390
9606	ENSG00000007541	ENSP00000026218
9606	ENSG00000007545	ENSP00000293925
9606	ENSG00000007866	ENSP00000345772
9606	ENSG00000007908	ENSP00000331736
9606	ENSG00000007923	ENSP00000366800
9606	ENSG00000007933	ENSP00000356729
9606	ENSG00000007944	ENSP00000349298
9606	ENSG00000007952	ENSP00000362057
9606	ENSG00000007968	ENSP00000355249
9606	ENSG00000008018	ENSP00000262193
9606	ENSG00000008056	ENSP00000295987
9606	ENSG00000008083	ENSP00000341280
9606	ENSG00000008086	ENSP00000369325
9606	ENSG00000008118	ENSP00000009105
9606	ENSG00000008128	ENSP00000384442
9606	ENSG00000008130	ENSP00000340925
9606	ENSG00000008196	ENSP00000377265
9606	ENSG00000008197	ENSP00000008391
9606	ENSG00000008226	ENSP00000308597
9606	ENSG00000008256	ENSP00000297044
9606	ENSG00000008277	ENSP00000265727
9606	ENSG00000008282	ENSP00000011473
9606	ENSG00000008283	ENSP00000354028
9606	ENSG00000008294	ENSP00000262013
9606	ENSG00000008300	ENSP00000164024
9606	ENSG00000008311	ENSP00000377040
9606	ENSG00000008323	ENSP00000011684
9606	ENSG00000008324	ENSP00000011691
9606	ENSG00000008382	ENSP00000262966
9606	ENSG00000008394	ENSP00000010404
9606	ENSG00000008405	ENSP00000008527
9606	ENSG00000008438	ENSP00000008938
9606	ENSG00000008441	ENSP00000380781
9606	ENSG00000008513	ENSP00000318445
9606	ENSG00000008516	ENSP00000337816
9606	ENSG00000008517	ENSP00000324742
9606	ENSG00000008710	ENSP00000262304
9606	ENSG00000008735	ENSP00000330572
9606	ENSG00000008838	ENSP00000377686
9606	ENSG00000008853	ENSP00000427926
9606	ENSG00000008869	ENSP00000233099
9606	ENSG00000008952	ENSP00000337688
9606	ENSG00000008988	ENSP00000429374
9606	ENSG00000009307	ENSP00000407724
9606	ENSG00000009335	ENSP00000309198
9606	ENSG00000009413	ENSP00000351697
9606	ENSG00000009694	ENSP00000403954
9606	ENSG00000009709	ENSP00000364524
9606	ENSG00000009724	ENSP00000383690
9606	ENSG00000009765	ENSP00000229447
9606	ENSG00000009780	ENSP00000010299
9606	ENSG00000009790	ENSP00000355991
9606	ENSG00000009830	ENSP00000261534
9606	ENSG00000009844	ENSP00000356602
9606	ENSG00000009950	ENSP00000320886
9606	ENSG00000009950	ENSP00000458686
9606	ENSG00000009954	ENSP00000342434
9606	ENSG00000009954	ENSP00000460410
9606	ENSG00000010017	ENSP00000011619
9606	ENSG00000010030	ENSP00000341843
9606	ENSG00000010072	ENSP00000295050
9606	ENSG00000010165	ENSP00000354920
9606	ENSG00000010219	ENSP00000010132
9606	ENSG00000010244	ENSP00000378165
9606	ENSG00000010256	ENSP00000203407
9606	ENSG00000010270	ENSP00000009041
9606	ENSG00000010278	ENSP00000009180
9606	ENSG00000010282	ENSP00000310621
9606	ENSG00000010292	ENSP00000325017
9606	ENSG00000010295	ENSP00000349364
9606	ENSG00000010310	ENSP00000467494
9606	ENSG00000010318	ENSP00000333024
9606	ENSG00000010319	ENSP00000231721
9606	ENSG00000010322	ENSP00000339958
9606	ENSG00000010327	ENSP00000312946
9606	ENSG00000010361	ENSP00000313309
9606	ENSG00000010379	ENSP00000339260
9606	ENSG00000010404	ENSP00000339801
9606	ENSG00000010404	ENSP00000471213
9606	ENSG00000010438	ENSP00000354280
9606	ENSG00000010539	ENSP00000395723
9606	ENSG00000010610	ENSP00000011653
9606	ENSG00000010610	ENSP00000469397
9606	ENSG00000010626	ENSP00000007969
9606	ENSG00000010626	ENSP00000469415
9606	ENSG00000010671	ENSP00000308176
9606	ENSG00000010704	ENSP00000417404
9606	ENSG00000010803	ENSP00000318094
9606	ENSG00000010810	ENSP00000346671
9606	ENSG00000010818	ENSP00000012134
9606	ENSG00000010932	ENSP00000346901
9606	ENSG00000011007	ENSP00000395574
9606	ENSG00000011009	ENSP00000363638
9606	ENSG00000011021	ENSP00000234488
9606	ENSG00000011028	ENSP00000307513
9606	ENSG00000011052	ENSP00000376889
9606	ENSG00000011083	ENSP00000230671
9606	ENSG00000011105	ENSP00000011898
9606	ENSG00000011114	ENSP00000335615
9606	ENSG00000011132	ENSP00000315136
9606	ENSG00000011143	ENSP00000376827
9606	ENSG00000011198	ENSP00000390849
9606	ENSG00000011201	ENSP00000262648
9606	ENSG00000011243	ENSP00000380557
9606	ENSG00000011258	ENSP00000403946
9606	ENSG00000011260	ENSP00000225298
9606	ENSG00000011275	ENSP00000374552
9606	ENSG00000011295	ENSP00000261647
9606	ENSG00000011304	ENSP00000349428
9606	ENSG00000011332	ENSP00000347716
9606	ENSG00000011347	ENSP00000263846
9606	ENSG00000011376	ENSP00000265537
9606	ENSG00000011405	ENSP00000265970
9606	ENSG00000011422	ENSP00000339328
9606	ENSG00000011426	ENSP00000265748
9606	ENSG00000011451	ENSP00000263381
9606	ENSG00000011454	ENSP00000362751
9606	ENSG00000011465	ENSP00000052754
9606	ENSG00000011478	ENSP00000012049
9606	ENSG00000011485	ENSP00000012443
9606	ENSG00000011523	ENSP00000367229
9606	ENSG00000011566	ENSP00000263881
9606	ENSG00000011590	ENSP00000262630
9606	ENSG00000011600	ENSP00000262629
9606	ENSG00000011638	ENSP00000233047
9606	ENSG00000011677	ENSP00000359334
9606	ENSG00000012048	ENSP00000418960
9606	ENSG00000012061	ENSP00000013807
9606	ENSG00000012124	ENSP00000085219
9606	ENSG00000012174	ENSP00000368798
9606	ENSG00000012211	ENSP00000365494
9606	ENSG00000012223	ENSP00000231751
9606	ENSG00000012232	ENSP00000220562
9606	ENSG00000012504	ENSP00000447149
9606	ENSG00000012660	ENSP00000438095
9606	ENSG00000012779	ENSP00000363512
9606	ENSG00000012817	ENSP00000444293
9606	ENSG00000012822	ENSP00000449960
9606	ENSG00000012963	ENSP00000013070
9606	ENSG00000012983	ENSP00000013125
9606	ENSG00000013016	ENSP00000327116
9606	ENSG00000013275	ENSP00000157812
9606	ENSG00000013288	ENSP00000285599
9606	ENSG00000013293	ENSP00000231706
9606	ENSG00000013297	ENSP00000064724
9606	ENSG00000013306	ENSP00000366299
9606	ENSG00000013364	ENSP00000349977
9606	ENSG00000013374	ENSP00000457628
9606	ENSG00000013375	ENSP00000425809
9606	ENSG00000013392	ENSP00000358739
9606	ENSG00000013441	ENSP00000394734
9606	ENSG00000013503	ENSP00000228347
9606	ENSG00000013523	ENSP00000251089
9606	ENSG00000013561	ENSP00000324956
9606	ENSG00000013563	ENSP00000014935
9606	ENSG00000013563	ENSP00000470406
9606	ENSG00000013573	ENSP00000384703
9606	ENSG00000013583	ENSP00000014930
9606	ENSG00000013588	ENSP00000014914
9606	ENSG00000013619	ENSP00000414517
9606	ENSG00000013619	ENSP00000470249
9606	ENSG00000013725	ENSP00000323280
9606	ENSG00000013810	ENSP00000326550
9606	ENSG00000014123	ENSP00000358283
9606	ENSG00000014138	ENSP00000265465
9606	ENSG00000014164	ENSP00000262577
9606	ENSG00000014216	ENSP00000279247
9606	ENSG00000014257	ENSP00000323036
9606	ENSG00000014641	ENSP00000438144
9606	ENSG00000014824	ENSP00000264451
9606	ENSG00000014914	ENSP00000391668
9606	ENSG00000014914	ENSP00000462570
9606	ENSG00000014919	ENSP00000016171
9606	ENSG00000015133	ENSP00000374507
9606	ENSG00000015153	ENSP00000401859
9606	ENSG00000015171	ENSP00000371003
9606	ENSG00000015285	ENSP00000365891
9606	ENSG00000015413	ENSP00000261615
9606	ENSG00000015475	ENSP00000318822
9606	ENSG00000015479	ENSP00000354346
9606	ENSG00000015520	ENSP00000289547
9606	ENSG00000015532	ENSP00000017003
9606	ENSG00000015568	ENSP00000016946
9606	ENSG00000015592	ENSP00000342538
9606	ENSG00000015676	ENSP00000347626
9606	ENSG00000016082	ENSP00000230658
9606	ENSG00000016391	ENSP00000319851
9606	ENSG00000016402	ENSP00000314976
9606	ENSG00000016490	ENSP00000234701
9606	ENSG00000016602	ENSP00000359594
9606	ENSG00000016864	ENSP00000266014
9606	ENSG00000017260	ENSP00000376914
9606	ENSG00000017373	ENSP00000264659
9606	ENSG00000017373	ENSP00000462456
9606	ENSG00000017427	ENSP00000302665
9606	ENSG00000017483	ENSP00000313740
9606	ENSG00000017621	ENSP00000387928
9606	ENSG00000017797	ENSP00000019317
9606	ENSG00000018189	ENSP00000370394
9606	ENSG00000018236	ENSP00000325660
9606	ENSG00000018280	ENSP00000233202
9606	ENSG00000018408	ENSP00000353847
9606	ENSG00000018510	ENSP00000264167
9606	ENSG00000018610	ENSP00000360652
9606	ENSG00000018625	ENSP00000354490
9606	ENSG00000018699	ENSP00000313953
9606	ENSG00000018869	ENSP00000301310
9606	ENSG00000019102	ENSP00000318684
9606	ENSG00000019144	ENSP00000354498
9606	ENSG00000019169	ENSP00000318916
9606	ENSG00000019186	ENSP00000216862
9606	ENSG00000019485	ENSP00000263765
9606	ENSG00000019505	ENSP00000020926
9606	ENSG00000019549	ENSP00000020945
9606	ENSG00000019582	ENSP00000009530
9606	ENSG00000019991	ENSP00000222390
9606	ENSG00000019995	ENSP00000352676
9606	ENSG00000020129	ENSP00000348394
9606	ENSG00000020181	ENSP00000406367
9606	ENSG00000020256	ENSP00000216923
9606	ENSG00000020426	ENSP00000261245
9606	ENSG00000020577	ENSP00000350261
9606	ENSG00000020633	ENSP00000343477
9606	ENSG00000020922	ENSP00000325863
9606	ENSG00000021300	ENSP00000346127
9606	ENSG00000021355	ENSP00000370115
9606	ENSG00000021461	ENSP00000222382
9606	ENSG00000021488	ENSP00000023064
9606	ENSG00000021574	ENSP00000320885
9606	ENSG00000021645	ENSP00000338349
9606	ENSG00000021762	ENSP00000263650
9606	ENSG00000021776	ENSP00000156471
9606	ENSG00000021826	ENSP00000402608
9606	ENSG00000021852	ENSP00000360281
9606	ENSG00000022267	ENSP00000071281
9606	ENSG00000022277	ENSP00000023939
9606	ENSG00000022355	ENSP00000023897
9606	ENSG00000022556	ENSP00000409370
9606	ENSG00000022556	ENSP00000459160
9606	ENSG00000022567	ENSP00000024061
9606	ENSG00000022840	ENSP00000322242
9606	ENSG00000022976	ENSP00000399863
9606	ENSG00000023041	ENSP00000358413
9606	ENSG00000023171	ENSP00000436500
9606	ENSG00000023191	ENSP00000346402
9606	ENSG00000023228	ENSP00000392709
9606	ENSG00000023287	ENSP00000025008
9606	ENSG00000023318	ENSP00000262455
9606	ENSG00000023330	ENSP00000309259
9606	ENSG00000023445	ENSP00000263464
9606	ENSG00000023516	ENSP00000025301
9606	ENSG00000023572	ENSP00000356410
9606	ENSG00000023608	ENSP00000216294
9606	ENSG00000023697	ENSP00000416583
9606	ENSG00000023734	ENSP00000392270
9606	ENSG00000023839	ENSP00000359478
9606	ENSG00000023892	ENSP00000319831
9606	ENSG00000023902	ENSP00000358120
9606	ENSG00000023909	ENSP00000359258
9606	ENSG00000024048	ENSP00000361990
9606	ENSG00000024422	ENSP00000263277
9606	ENSG00000024526	ENSP00000412292
9606	ENSG00000024862	ENSP00000332716
9606	ENSG00000025039	ENSP00000358423
9606	ENSG00000025156	ENSP00000357440
9606	ENSG00000025293	ENSP00000363124
9606	ENSG00000025423	ENSP00000318631
9606	ENSG00000025434	ENSP00000387946
9606	ENSG00000025708	ENSP00000252029
9606	ENSG00000025770	ENSP00000299821
9606	ENSG00000025772	ENSP00000361900
9606	ENSG00000025796	ENSP00000357998
9606	ENSG00000025800	ENSP00000362728
9606	ENSG00000026025	ENSP00000224237
9606	ENSG00000026036	ENSP00000457868
9606	ENSG00000026103	ENSP00000347979
9606	ENSG00000026297	ENSP00000422846
9606	ENSG00000026508	ENSP00000398632
9606	ENSG00000026559	ENSP00000360626
9606	ENSG00000026652	ENSP00000314036
9606	ENSG00000026751	ENSP00000357022
9606	ENSG00000026950	ENSP00000289361
9606	ENSG00000027001	ENSP00000371607
9606	ENSG00000027075	ENSP00000329127
9606	ENSG00000027644	ENSP00000357178
9606	ENSG00000027697	ENSP00000356713
9606	ENSG00000027847	ENSP00000029410
9606	ENSG00000027869	ENSP00000376123
9606	ENSG00000028116	ENSP00000342381
9606	ENSG00000028137	ENSP00000365435
9606	ENSG00000028203	ENSP00000410083
9606	ENSG00000028277	ENSP00000431603
9606	ENSG00000028310	ENSP00000419765
9606	ENSG00000028528	ENSP00000453785
9606	ENSG00000028839	ENSP00000237264
9606	ENSG00000029153	ENSP00000266503
9606	ENSG00000029363	ENSP00000435210
9606	ENSG00000029364	ENSP00000336887
9606	ENSG00000029534	ENSP00000265709
9606	ENSG00000029559	ENSP00000226284
9606	ENSG00000029639	ENSP00000356134
9606	ENSG00000029725	ENSP00000262477
9606	ENSG00000029993	ENSP00000359393
9606	ENSG00000029993	ENSP00000472199
9606	ENSG00000030066	ENSP00000367721
9606	ENSG00000030110	ENSP00000353878
9606	ENSG00000030304	ENSP00000363571
9606	ENSG00000030419	ENSP00000410447
9606	ENSG00000030582	ENSP00000053867
9606	ENSG00000031003	ENSP00000033079
9606	ENSG00000031081	ENSP00000264245
9606	ENSG00000031691	ENSP00000337289
9606	ENSG00000031698	ENSP00000234677
9606	ENSG00000031823	ENSP00000341483
9606	ENSG00000032219	ENSP00000347602
9606	ENSG00000032389	ENSP00000371559
9606	ENSG00000032444	ENSP00000407509
9606	ENSG00000032742	ENSP00000323580
9606	ENSG00000033011	ENSP00000262374
9606	ENSG00000033030	ENSP00000337313
9606	ENSG00000033050	ENSP00000222388
9606	ENSG00000033100	ENSP00000035307
9606	ENSG00000033122	ENSP00000035383
9606	ENSG00000033170	ENSP00000353910
9606	ENSG00000033178	ENSP00000313454
9606	ENSG00000033327	ENSP00000354952
9606	ENSG00000033627	ENSP00000264649
9606	ENSG00000033800	ENSP00000249636
9606	ENSG00000033867	ENSP00000295736
9606	ENSG00000034053	ENSP00000453144
9606	ENSG00000034152	ENSP00000345083
9606	ENSG00000034239	ENSP00000262103
9606	ENSG00000034510	ENSP00000233143
9606	ENSG00000034533	ENSP00000264992
9606	ENSG00000034677	ENSP00000342667
9606	ENSG00000034693	ENSP00000356563
9606	ENSG00000034713	ENSP00000037243
9606	ENSG00000034971	ENSP00000037502
9606	ENSG00000035115	ENSP00000348471
9606	ENSG00000035141	ENSP00000037869
9606	ENSG00000035403	ENSP00000211998
9606	ENSG00000035499	ENSP00000265036
9606	ENSG00000035664	ENSP00000261891
9606	ENSG00000035681	ENSP00000411012
9606	ENSG00000035687	ENSP00000355493
9606	ENSG00000035720	ENSP00000265404
9606	ENSG00000035862	ENSP00000262768
9606	ENSG00000035928	ENSP00000371321
9606	ENSG00000036054	ENSP00000377700
9606	ENSG00000036257	ENSP00000264414
9606	ENSG00000036448	ENSP00000262113
9606	ENSG00000036448	ENSP00000454232
9606	ENSG00000036473	ENSP00000039007
9606	ENSG00000036530	ENSP00000261835
9606	ENSG00000036549	ENSP00000359837
9606	ENSG00000036565	ENSP00000276373
9606	ENSG00000036672	ENSP00000260187
9606	ENSG00000036828	ENSP00000420194
9606	ENSG00000037042	ENSP00000251412
9606	ENSG00000037241	ENSP00000265100
9606	ENSG00000037280	ENSP00000261937
9606	ENSG00000037474	ENSP00000264670
9606	ENSG00000037637	ENSP00000364742
9606	ENSG00000037749	ENSP00000322956
9606	ENSG00000037757	ENSP00000040663
9606	ENSG00000037897	ENSP00000314441
9606	ENSG00000037965	ENSP00000040584
9606	ENSG00000038002	ENSP00000264595
9606	ENSG00000038210	ENSP00000264864
9606	ENSG00000038219	ENSP00000040738
9606	ENSG00000038274	ENSP00000325425
9606	ENSG00000038295	ENSP00000061240
9606	ENSG00000038358	ENSP00000351811
9606	ENSG00000038382	ENSP00000339299
9606	ENSG00000038427	ENSP00000265077
9606	ENSG00000038532	ENSP00000387122
9606	ENSG00000038945	ENSP00000262101
9606	ENSG00000039068	ENSP00000261769
9606	ENSG00000039123	ENSP00000230640
9606	ENSG00000039139	ENSP00000265104
9606	ENSG00000039319	ENSP00000337159
9606	ENSG00000039523	ENSP00000400099
9606	ENSG00000039537	ENSP00000263413
9606	ENSG00000039560	ENSP00000427123
9606	ENSG00000039600	ENSP00000265007
9606	ENSG00000039650	ENSP00000323511
9606	ENSG00000039987	ENSP00000042931
9606	ENSG00000040199	ENSP00000348611
9606	ENSG00000040275	ENSP00000265295
9606	ENSG00000040341	ENSP00000428756
9606	ENSG00000040487	ENSP00000364295
9606	ENSG00000040531	ENSP00000371294
9606	ENSG00000040608	ENSP00000043402
9606	ENSG00000040633	ENSP00000322579
9606	ENSG00000040731	ENSP00000264463
9606	ENSG00000040933	ENSP00000074304
9606	ENSG00000041353	ENSP00000262094
9606	ENSG00000041357	ENSP00000044462
9606	ENSG00000041515	ENSP00000349145
9606	ENSG00000041802	ENSP00000265245
9606	ENSG00000041880	ENSP00000381740
9606	ENSG00000041982	ENSP00000265131
9606	ENSG00000041988	ENSP00000054650
9606	ENSG00000042062	ENSP00000045083
9606	ENSG00000042088	ENSP00000337353
9606	ENSG00000042286	ENSP00000312370
9606	ENSG00000042304	ENSP00000264387
9606	ENSG00000042317	ENSP00000377176
9606	ENSG00000042429	ENSP00000251871
9606	ENSG00000042445	ENSP00000295802
9606	ENSG00000042493	ENSP00000263867
9606	ENSG00000042753	ENSP00000263270
9606	ENSG00000042781	ENSP00000305941
9606	ENSG00000042813	ENSP00000046087
9606	ENSG00000042832	ENSP00000220616
9606	ENSG00000042980	ENSP00000265769
9606	ENSG00000043039	ENSP00000281437
9606	ENSG00000043093	ENSP00000292782
9606	ENSG00000043143	ENSP00000378451
9606	ENSG00000043355	ENSP00000365514
9606	ENSG00000043462	ENSP00000046794
9606	ENSG00000043514	ENSP00000321810
9606	ENSG00000043591	ENSP00000358301
9606	ENSG00000044012	ENSP00000361662
9606	ENSG00000044090	ENSP00000438788
9606	ENSG00000044115	ENSP00000304669
9606	ENSG00000044446	ENSP00000369274
9606	ENSG00000044459	ENSP00000370021
9606	ENSG00000044524	ENSP00000337451
9606	ENSG00000044574	ENSP00000324173
9606	ENSG00000046604	ENSP00000261590
9606	ENSG00000046647	ENSP00000369895
9606	ENSG00000046651	ENSP00000344314
9606	ENSG00000046653	ENSP00000316861
9606	ENSG00000046774	ENSP00000354660
9606	ENSG00000046889	ENSP00000288368
9606	ENSG00000047056	ENSP00000263150
9606	ENSG00000047188	ENSP00000161863
9606	ENSG00000047230	ENSP00000352222
9606	ENSG00000047249	ENSP00000352522
9606	ENSG00000047315	ENSP00000312735
9606	ENSG00000047346	ENSP00000261844
9606	ENSG00000047365	ENSP00000302895
9606	ENSG00000047410	ENSP00000356448
9606	ENSG00000047457	ENSP00000264613
9606	ENSG00000047578	ENSP00000261588
9606	ENSG00000047579	ENSP00000341680
9606	ENSG00000047597	ENSP00000367879
9606	ENSG00000047597	ENSP00000469825
9606	ENSG00000047617	ENSP00000314048
9606	ENSG00000047621	ENSP00000261250
9606	ENSG00000047634	ENSP00000369380
9606	ENSG00000047644	ENSP00000370242
9606	ENSG00000047648	ENSP00000338967
9606	ENSG00000047662	ENSP00000265018
9606	ENSG00000047849	ENSP00000353375
9606	ENSG00000047932	ENSP00000357484
9606	ENSG00000047936	ENSP00000357494
9606	ENSG00000048028	ENSP00000003302
9606	ENSG00000048052	ENSP00000408617
9606	ENSG00000048140	ENSP00000309036
9606	ENSG00000048162	ENSP00000373810
9606	ENSG00000048342	ENSP00000398391
9606	ENSG00000048392	ENSP00000251810
9606	ENSG00000048405	ENSP00000265827
9606	ENSG00000048462	ENSP00000053243
9606	ENSG00000048471	ENSP00000268271
9606	ENSG00000048540	ENSP00000312856
9606	ENSG00000048544	ENSP00000053468
9606	ENSG00000048545	ENSP00000053469
9606	ENSG00000048649	ENSP00000311513
9606	ENSG00000048707	ENSP00000350854
9606	ENSG00000048740	ENSP00000389951
9606	ENSG00000048828	ENSP00000277165
